Plot ID,Sowing date,Harvest date,Width,Length,Row,Column,Replicate,Rack,Accession,PECO:0007167,PECO:0007102,AvailN_CalcNutAvail_kgha,BioYld100_CalcGbSamp_tha,BmsNOff_CalcCombYld_kgha,BmsNUpE_CalcFh_kgNOff/kg_Navail,BmsNUtE_CalcFh_kg_biomass/kg_Noff,FertN_FertApl_kgha,FrWtGrnPl_Fh_kg,GrnAlCnc_Icp_ppm,GrnAlOff_CalcIcpYld_kgha,GrnAsCnc_Icp_ppm,GrnAsOff_CalcIcpYld_kgha,GrnCaCnc_Icp_ppm,GrnCaOff_CalcIcpYld_kgha,GrnCdCnc_Icp_ppm,GrnCdOff_CalcIcpYld_kgha,GrnCoCnc_Icp_ppm,GrnCoOff_CalcIcpYld_kgha,GrnCrCnc_Icp_ppm,GrnCrOff_CalcIcpYld_kgha,GrnCuCnc_Icp_ppm,GrnCuOff_CalcIcpYld_kgha,GrnFeCnc_Icp_ppm,GrnFeOff_CalcIcpYld_kgha,GrnKCnc_Icp_ppm,GrnKOff_CalcIcpYld_kgha,GrnMc_CalcFh_%,GrnMgCnc_Icp_ppm,GrnMgOff_CalcIcpYld_kgha,GrnMnCnc_Icp_ppm,GrnMnOff_CalcIcpYld_kgha,GrnMoCnc_Icp_ppm,GrnMoOff_CalcIcpYld_kgha,GrnNCnc_Com_%,GrnNOff_CalcCombYld_kgha,GrnNUE_CalcFh_kg_grain/kg_Navail,GrnNUpE_CalcFh_kgNOff/kg_Navail,GrnNUtE_CalcFh_kg_grain/kg_Noff,GrnNaCnc_Icp_ppm,GrnNaOff_CalcIcpYld_kgha,GrnNiCnc_Icp_ppm,GrnNiOff_CalcIcpYld_kgha,GrnPCnc_Icp_ppm,GrnPOff_CalcIcpYld_kgha,GrnPbCnc_Icp_ppm,GrnPbOff_CalcIcpYld_kgha,GrnSCnc_Icp_ppm,GrnSOff_CalcIcpYld_kgha,GrnSeCnc_Icp_ppm,GrnSeOff_CalcIcpYld_kgha,GrnSsDrWt_Fh_g,GrnSsFrWt_Fh_g,GrnTiCnc_Icp_ppm,GrnTiOff_CalcIcpYld_kgha,GrnWt_GbSamp_g,GrnYld100_Fh_tha,GrnYld85_Fh_tha,GrnZnCnc_Icp_ppm,GrnZnOff_CalcIcpYld_kgha,HI_CalcGbSamp_%,HarPlL_Fh_m,HarPlW_Fh_m,LodAr_Vis_% 2021-08-11,LodSev_Vis_0to10 2021-08-11,NHi_CalcCombYld_%,NoGr_TgwMeas_No sample_1,NoGr_TgwMeas_No sample_2,SlMinN_SoilSam_kgha,SpkPop_CalcGbSamp_m2,StmNoS_GbSamp_No,StrwChfWt_GbSamp_g,StrwNCnc_Com_%,StrwNOff_CalcCombYld_kgha,StrwYld100_CalcGbSamp_tha,StrwYld85_CalcGbSamp_tha,TGW_CalcTGW_g,WtGrSp_CalcGbSamp_g,WtGr_TgwMeas_g sample_1,WtGr_TgwMeas_g sample_2
332,2020-09-28,2021-08-14,1.8,9.0,1,38,2,1,Cadenza,RFP,N200,282.24,15.06978378,204.2008567,0.723500768,73.79882742,200.0,8.517,,,,,,,,,,,,,,,,,,,13.42281879,,,,,,,2.49,140.9277949,20.05297194,0.499319001,27.71658695,,,,,,,,,,,,,64.5,74.5,,,131.9,5.6597508,6.658530353,,,37.55694761,7.3675,1.8,80.0,2.0,69.01430151,518.0,515.0,82.24,429.0940713,100.0,219.3,0.6724,63.27306178,9.410032983,11.07062704,32.42981607,1.319,16.8,16.7
333,2020-09-28,2021-08-14,1.8,9.0,1,39,2,1,Robigus,RFP,N200,282.24,7.089119014,109.7880713,0.388988348,64.57094047,200.0,3.061,,,,,,,,,,,,,,,,,,,12.64516129,,,,,,,2.48,50.91712401,7.274340416,0.180403642,18.70066407,,,,,,,,,,,,,67.7,77.5,,,48.8,2.053109839,2.41542334,,,28.96142433,7.3675,1.8,100.0,9.0,46.37764688,518.0,502.0,82.24,420.7192293,100.0,119.7,1.169,58.87094725,5.036009175,5.924716676,16.96078431,0.488,9.1,8.2
334,2020-09-28,2021-08-14,1.8,9.0,1,40,2,1,Zyatt,RFP,N200,282.24,14.27546603,198.5269117,0.703397504,71.90695663,200.0,8.04,,,,,,,,,,,,,,,,,,,13.22207959,,,,,,,2.35,125.2543851,18.88454448,0.443786795,26.84761371,,,,,,,,,,,,,67.6,77.9,,,91.4,5.329973835,6.270557453,,,37.33660131,7.3675,1.8,,,63.09189221,509.0,514.0,82.24,583.148122,100.0,153.4,0.8191,73.27252654,8.945492191,10.52410846,27.27272727,0.914,14.0,13.9
335,2020-09-28,2021-08-14,1.8,9.0,1,41,2,1,Claire,RFP,N200,282.24,8.927907316,135.9710857,0.481756965,65.66033703,200.0,4.437,,,,,,,,,,,,,,,,,,,13.41301461,,,,,,,2.51,74.13815933,10.46524776,0.262677719,21.72308554,,,,,,,,,,,,,65.2,75.3,,,75.2,2.953711527,3.474954738,,,33.08402992,7.3675,1.8,100.0,9.0,54.52494472,530.0,506.0,82.24,392.7807882,100.0,152.1,1.035,61.83292641,5.974195788,7.028465633,17.47104247,0.752,9.7,8.4
336,2020-09-28,2021-08-14,1.8,9.0,1,42,2,1,Barrel,RFP,N200,282.24,15.67444461,227.9694597,0.807714923,68.75677394,200.0,9.961,,,,,,,,,,,,,,,,,,,13.39401821,,,,,,,2.13,140.2528563,23.32993601,0.496927637,28.88387395,,,,,,,,,,,,,66.6,76.9,,,105.4,6.584641139,7.746636634,,,42.00876843,7.3675,1.8,,,61.52265151,510.0,517.0,82.24,624.7287608,100.0,145.5,0.965,87.71660348,9.08980347,10.69388644,29.11392405,1.054,15.1,14.8
337,2020-09-28,2021-08-14,1.8,9.0,1,43,2,1,Solstice,RFP,N200,282.24,12.06827431,196.7547614,0.697118628,61.33663155,200.0,6.02,,,,,,,,,,,,,,,,,,,13.29856584,,,,,,,2.49,99.7807456,14.19805435,0.353531553,20.36676942,,,,,,,,,,,,,66.5,76.7,,,94.8,4.007258859,4.714422188,,,33.20490368,7.3675,1.8,,,50.71325587,517.0,509.0,82.24,422.7066307,100.0,190.7,1.203,96.97401584,8.061015448,9.483547586,24.46393762,0.948,13.0,12.1
338,2020-09-28,2021-08-14,1.8,9.0,1,44,2,1,Istabraq,RFP,N200,282.24,13.80107559,210.2110829,0.744795504,65.65341562,200.0,8.178,,,,,,,,,,,,,,,,,,,13.5026738,,,,,,,2.24,121.3390566,19.19260973,0.429914458,25.76896563,,,,,,,,,,,,,64.7,74.8,,,109.9,5.416922171,6.372849613,,,39.25,7.3675,1.8,20.0,8.0,57.72248301,512.0,512.0,82.24,492.8955569,100.0,170.1,1.06,88.87202629,8.384153424,9.86370991,25.0,1.099,12.9,12.7
339,2020-09-28,2021-08-14,1.8,9.0,1,45,2,1,Graham,RFP,N200,282.24,15.806553,196.8495689,0.697454538,80.29762571,200.0,9.671,,,,,,,,,,,,,,,,,,,13.01546392,,,,,,,2.1,134.8657876,22.75432384,0.477840801,32.62481293,,,,,,,,,,,,,67.5,77.6,,,104.5,6.42218036,7.555506306,,,40.62986003,7.3675,1.8,,,68.51210716,508.0,509.0,82.24,614.5627139,100.0,152.7,0.6605,61.98378129,9.384372641,11.0404384,28.31858407,1.045,14.2,14.6
340,2020-09-28,2021-08-14,1.8,9.0,1,46,2,1,Maris Widgeon,RFP,N200,282.24,17.6156851,219.6828459,0.778354755,80.18689407,200.0,8.847,,,,,,,,,,,,,,,,,,,13.80597015,,,,,,,2.57,150.1804363,20.70435354,0.532101886,26.6001504,,,,,,,,,,,,,69.3,80.4,,,123.9,5.843596743,6.874819698,,,33.17269076,7.3675,1.8,60.0,2.0,68.36238654,526.0,519.0,82.24,471.6381552,100.0,249.6,0.5904,69.50240964,11.77208835,13.84951571,36.45933014,1.239,19.3,18.8
341,2020-09-28,2021-08-14,1.8,9.0,1,51,3,1,Paragon,SFP,N200,278.78,19.14751045,253.1868384,0.908195848,75.62601032,200.0,12.404,6.546,0.053942643,0.002,1.64811,341.042,2.810373813,0.039,0.000321381,0.0035,2.88419,0.036,0.00029666,4.395,0.036217219,29.9435,0.246750923,4527.883,37.31224838,13.5770235,860.947,7.094677205,41.512,0.342081731,,,2.32,191.1807709,29.55933162,0.685776494,32.54730981,14.468,0.119224284,0.107,0.000881739,3245.6575,26.74600444,0.034,0.000280179,1434.6065,11.82194727,,,66.2,76.6,0.021,0.000173052,208.3,8.24055047,9.694765258,24.7885,0.204270885,43.03719008,7.3675,1.8,,,75.50975876,517.0,514.0,78.78,395.6097201,100.0,275.7,0.5685,62.0060675,10.90695998,12.83171763,34.14161009,2.083,17.7,17.5
342,2020-09-28,2021-08-14,1.8,9.0,1,52,3,1,Solstice,SFP,N200,278.78,18.19931284,255.0175624,0.914762761,71.36493921,200.0,12.989,7.5345,0.065525579,,,346.4565,3.013041725,0.056,0.000487017,0.001,8.69674,0.007,6.08772,3.443,0.029942872,29.9345,0.260332531,4329.0935,37.6489959,13.12741313,993.8725,8.643449645,39.1725,0.340673005,,,2.11,183.5011911,31.19570598,0.658229396,34.10250976,13.7145,0.119271426,0.0735,0.00063921,3082.168,26.80481038,,,1363.9545,11.86195618,,,67.5,77.7,0.018,0.000156541,249.3,8.696738913,10.23145754,24.0225,0.208917411,47.78608396,7.3675,1.8,,,71.9562956,516.0,511.0,78.78,348.8463262,100.0,272.4,0.7526,71.51637137,9.502573926,11.17949874,36.80623174,2.493,18.9,18.9
343,2020-09-28,2021-08-14,1.8,9.0,1,53,3,1,Graham,SFP,N200,278.78,20.62462819,263.9388916,0.946764085,78.14167918,200.0,15.666,7.0665,0.072952712,,,311.6015,3.21689302,0.047,0.000485216,,,0.003,3.09712,3.1835,0.032865628,28.177,0.290892036,4191.6655,43.27366681,13.76146789,872.581,9.008299794,31.32,0.323339552,0.0105,0.000108399,1.98,204.4100615,37.0318548,0.733230725,39.11413138,11.107,0.114665786,0.085,0.000877518,2823.58,29.14990715,0.018,0.000185827,1270.607,13.11741692,,,65.8,76.3,0.0195,0.000201313,180.7,10.32374048,12.14557704,21.61,0.223096032,50.05540166,7.3675,1.8,,,77.44598013,510.0,516.0,78.78,571.3193405,100.0,180.3,0.5779,59.52883007,10.30088771,12.11869142,39.08382066,1.807,20.1,20.0
344,2020-09-28,2021-08-14,1.8,9.0,1,54,3,1,Cadenza,SFP,N200,278.78,18.75739011,258.8696036,0.928580255,72.45883583,200.0,12.251,11.6185,0.094897995,0.016,0.000130685,359.705,2.93801121,0.0765,0.000624839,,,0.061,0.000498238,3.9375,0.032160852,31.813,0.259843346,4590.777,37.4967106,13.26116373,1109.6995,9.063842788,41.381,0.337993194,0.006,4.9007,2.27,185.4098621,29.29849823,0.66507591,31.55192894,15.618,0.127565252,0.0965,0.000788196,3354.089,27.39564665,0.001,8.16784,1440.949,11.76943416,,,64.1,73.9,0.024,0.000196028,205.4,8.167835336,9.609218042,26.2145,0.214115719,43.54462582,7.3675,1.8,,,71.62287869,537.0,511.0,78.78,397.6550797,100.0,266.3,0.6937,73.45974145,10.58955477,12.45829973,36.25954198,2.054,20.0,18.0
345,2020-09-28,2021-08-14,1.8,9.0,1,55,3,1,Riband,SFP,N200,278.78,16.34636605,226.2896662,0.811714134,72.23646722,200.0,11.247,8.25,0.061631571,0.0805,0.000601375,408.4485,3.051311831,0.05,0.000373525,,,0.0085,6.34992,4.3735,0.032672203,27.246,0.203541064,4899.2035,36.59946751,13.60634082,1005.434,7.511088081,37.3755,0.279213427,,,2.16,161.3626579,26.7970924,0.578817196,33.01296761,14.0415,0.104896933,0.1265,0.000945017,3316.796,24.77810269,0.0285,0.000212909,1370.1325,10.23556582,,,65.4,75.7,0.0205,0.000153145,190.3,7.470493419,8.788815787,23.668,0.176811638,45.7012488,7.3675,1.8,,,71.30801003,510.0,518.0,78.78,392.5640262,100.0,226.1,0.7315,64.92700831,8.875872633,10.4422031,34.92217899,1.903,18.0,17.9
346,2020-09-28,2021-08-14,1.8,9.0,1,56,3,1,Siskin,SFP,N200,278.78,20.04003509,264.0582576,0.947192258,75.89247642,200.0,15.133,7.944,0.079738562,,,287.4575,2.885378606,0.0595,0.000597236,,,,,3.8545,0.038689865,25.0955,0.251898172,4620.3425,46.3770728,13.35927367,956.374,9.599683707,32.164,0.32284883,0.065,0.000652443,2.06,206.7742163,36.00539248,0.741711085,38.01276054,12.8085,0.128566386,0.121,0.001214548,2993.6605,30.04911669,0.021,0.000210789,1341.11,13.46150336,,,66.8,77.1,0.026,0.000260977,200.0,10.03758332,11.80892155,20.752,0.208299929,50.08765339,7.3675,1.8,,,78.30628672,516.0,513.0,78.78,501.8791658,100.0,199.3,0.5727,57.28404132,10.00245178,11.76759032,38.48396501,2.0,19.6,20.0
347,2020-09-28,2021-08-14,1.8,9.0,1,57,3,1,Hereward,SFP,N200,278.78,17.24457486,239.7535592,0.860009897,71.92625176,200.0,12.194,8.284,0.066862418,0.002,1.61425,350.6645,2.830308606,0.041,0.000330922,,,0.0075,6.05345,3.655,0.0295005,28.849,0.23284813,4500.7855,36.32706457,13.72299873,951.766,7.68196239,33.282,0.268628079,0.0235,0.000189675,2.22,179.1822413,28.95212042,0.642737073,33.66486886,11.991,0.096782624,0.109,0.000879769,3095.4875,24.98452199,0.0005,4.03564,1395.115,11.26035282,,,67.9,78.7,0.028,0.000225996,183.1,8.07127213,9.49561427,24.0155,0.193835636,46.80470348,7.3675,1.8,,,74.73600887,511.0,521.0,78.78,440.8122408,100.0,208.1,0.6603,60.57131794,9.173302732,10.79212086,34.88372093,1.831,18.1,17.9
348,2020-09-28,2021-08-14,1.8,9.0,1,58,3,1,Mercia,SFP,N200,278.78,17.0481216,236.5464771,0.848505908,72.07091735,200.0,11.719,6.9175,0.054128145,,,433.5,3.392056516,0.052,0.00040689,,,,,3.769,0.029491721,29.1835,0.228355436,4333.957,33.91240388,13.03288672,944.975,7.394252839,35.0085,0.273934972,0.0025,1.9562,2.3,179.9707032,28.06805791,0.645565332,33.07939007,13.5565,0.10607708,0.1435,0.001122861,3170.4385,24.80808898,,,1482.055,11.5968035,,,71.4,82.1,0.02,0.000156496,185.2,7.824813185,9.20566257,25.52,0.199689232,45.8983891,7.3675,1.8,,,76.08259717,522.0,521.0,78.78,422.5061115,100.0,218.3,0.6134,56.57577381,9.223308414,10.85095107,33.74880153,1.852,17.4,17.8
349,2020-09-28,2021-08-14,1.8,9.0,1,59,3,1,Avalon,SFP,N200,278.78,17.30404882,250.8377066,0.899769376,68.98503839,200.0,11.863,6.367,0.049897485,,,337.8815,2.647940485,0.0545,0.000427111,0.0075,5.87767,,,4.0195,0.031500383,29.1235,0.228237695,4196.665,32.88880615,13.75796178,890.577,6.979354872,34.0685,0.266991121,,,2.29,179.4648038,28.11138172,0.643750641,31.24287453,13.3605,0.104704782,0.145,0.001136349,3087.5925,24.19712586,0.016,0.00012539,1383.7365,10.84419212,,,67.7,78.5,0.0215,0.000168493,162.0,7.836890995,9.219871759,26.191,0.205256012,45.28934862,7.3675,1.8,,,71.54618267,517.0,514.0,78.78,483.7587034,100.0,195.7,0.7539,71.37290285,9.467157826,11.13783274,37.53637245,1.62,19.3,19.4
350,2020-09-28,2021-08-14,1.8,9.0,1,60,3,1,Xi19,SFP,N200,278.78,17.66989986,233.20134,0.836506708,75.77100482,200.0,12.394,7.774,0.064506597,,,280.3665,2.326407116,0.054,0.000448078,,,0.0075,6.2233,3.9085,0.0324317,27.5755,0.228814211,4427.0635,36.73460285,13.1713555,952.807,7.90614066,32.9705,0.273580495,0.031,0.00025723,2.04,169.2738083,29.76445836,0.60719495,35.58185257,13.362,0.110874344,0.0825,0.000684563,2823.4845,23.42852814,0.0825,0.000684563,1278.7605,10.61081665,,,67.9,78.2,0.032,0.000265528,242.5,8.297735701,9.762042001,21.062,0.174766909,46.95972115,7.3675,1.8,,,72.58697925,509.0,514.0,78.78,342.1746681,100.0,273.9,0.6821,63.92753172,9.372164158,11.02607548,37.92766373,2.425,19.5,19.3
351,2020-09-28,2021-08-14,1.8,9.0,1,61,3,1,Claire,SFP,N200,278.78,16.30003237,221.3879918,0.794131544,73.62654243,200.0,11.544,7.084,0.054487747,0.025,0.000192292,326.595,2.512058951,0.036,0.0002769,,,,,4.109,0.031605047,28.846,0.221873735,5284.63,40.64759747,13.33333333,1085.7235,8.351020184,28.5135,0.219316257,,,2.13,163.8324398,27.5904435,0.587676447,34.74291346,13.7165,0.105502707,0.106,0.000815316,3045.3825,23.42405845,,,1357.3005,10.43989917,,,62.4,72.0,0.0215,0.000165371,195.5,7.691663839,9.049016281,23.0775,0.177504372,47.188028,7.3675,1.8,,,74.00240567,517.0,503.0,78.78,393.4354905,100.0,218.8,0.6686,57.555552,8.608368532,10.12749239,29.90196078,1.955,15.8,14.7
352,2020-09-28,2021-08-14,1.8,9.0,1,62,3,1,Istabraq,SFP,N200,278.78,16.52351007,220.0969294,0.789500428,75.07378731,200.0,12.201,7.14,0.057696529,,,327.025,2.642606064,0.039,0.000315149,0.002,1.61615,0.015,0.000121211,3.656,0.029543209,25.8565,0.208939817,4607.748,37.23404267,13.70558376,910.382,7.356565992,30.1485,0.24362238,0.028,0.000226261,1.9,153.53418,28.98610487,0.550735992,36.7144891,12.328,0.099619441,0.0915,0.000739388,2712.572,21.91960619,,,1198.7075,9.686451214,,,68.0,78.8,0.013,0.00010505,187.5,8.080746315,9.506760371,20.9605,0.169376483,48.90453834,7.3675,1.8,,,69.75752929,513.0,523.0,78.78,430.9731368,100.0,195.9,0.7884,66.56274941,8.44276375,9.932663235,31.85328185,1.875,16.1,16.9
353,2020-09-28,2021-08-14,1.8,9.0,1,63,3,1,Zyatt,SFP,N200,278.78,17.51348367,235.0502322,0.843138791,74.50953571,200.0,14.362,6.95,0.066191022,,,249.8085,2.379148174,0.06,0.000571433,0.001,9.52389,,,3.608,0.034362188,31.296,0.298059599,4104.0945,39.08693633,13.70558376,924.161,8.801605851,28.058,0.267221249,0.0455,0.000433337,2.04,194.287315,34.16273761,0.696919847,40.51852195,12.2735,0.116891439,0.1215,0.001157152,2929.4455,27.89971082,,,1272.997,12.12388084,,,68.0,78.8,0.0285,0.000271431,236.5,9.523887992,11.20457411,21.541,0.205154071,54.38031731,7.3675,1.8,,,82.65778478,507.0,506.0,78.78,402.701395,100.0,198.4,0.5102,40.76291715,7.989595677,9.399524326,45.21224087,2.365,23.5,22.3
354,2020-09-28,2021-08-14,1.8,9.0,1,64,3,1,Maris Widgeon,SFP,N200,278.78,15.24118844,199.4847884,0.715563485,76.40276017,200.0,9.663,8.908,0.056967615,,,356.3865,2.279129876,0.0475,0.000303768,0.0035,2.23829,0.0065,4.15682,4.134,0.026437373,29.6695,0.189739633,4070.872,26.03366288,14.28571429,935.6225,5.983406197,32.7875,0.209679578,,,2.41,154.1220838,22.93961981,0.552844837,32.05811964,13.1635,0.084181994,0.0825,0.000527596,3452.5515,22.079437,0.092,0.00058835,1510.474,9.65964317,,,64.8,75.6,0.0245,0.00015668,198.3,6.395107212,7.523655543,25.9615,0.166026576,41.95937368,7.3675,1.8,20.0,8.0,77.26006834,510.0,507.0,78.78,322.4965815,100.0,274.3,0.5128,45.36270455,8.846081231,10.40715439,40.90462144,1.983,21.0,20.6
355,2020-09-28,2021-08-14,1.8,9.0,1,65,3,1,Malacca,SFP,N200,278.78,16.61784859,227.5807038,0.81634516,73.01958521,200.0,12.435,8.1455,0.067478968,,,284.5765,2.357489222,0.045,0.000372789,,,0.0175,0.000144974,3.73,0.030900074,22.9085,0.189778642,4323.804,35.81926593,13.13394018,944.3845,7.823472004,30.221,0.25035687,,,2.18,180.5956045,29.71591234,0.647806889,36.4011619,14.5755,0.120746387,0.105,0.000869841,3012.348,24.95489945,,,1301.108,10.77864155,,,66.8,76.9,0.015,0.000124263,184.3,8.284202042,9.74612005,20.364,0.16869949,49.85123073,7.3675,1.8,,,79.35453294,514.0,509.0,78.78,449.4954988,100.0,185.4,0.5638,46.98509923,8.333646547,9.804290055,34.31085044,1.843,17.7,17.4
356,2020-09-28,2021-08-14,1.8,9.0,1,66,3,1,Theodore,SFP,N200,278.78,20.47223853,284.5006802,1.020520411,71.95848713,200.0,15.381,6.977,0.071034674,,,244.332,2.48760843,0.048,0.000488701,0.0055,5.59969,,,3.7035,0.037706309,27.9125,0.284184512,4517.5815,45.99468682,13.7254902,918.7145,9.353674241,27.7135,0.282158441,,,2.02,205.6615191,36.52078098,0.737719776,35.78642875,13.3145,0.13555843,0.099,0.001007945,2865.643,29.17586597,0.0205,0.000208716,1247.1805,12.69787308,,,66.0,76.5,0.023,0.000234169,232.0,10.18126332,11.97795685,20.3885,0.207580687,49.73204716,7.3675,1.8,,,72.28858608,522.0,507.0,78.78,438.8475569,100.0,234.5,0.7661,78.83916108,10.29097521,12.10702966,35.95724004,2.32,19.0,18.0
357,2020-09-28,2021-08-14,1.8,9.0,1,67,3,1,Robigus,SFP,N200,278.78,18.86180813,243.7437214,0.87432284,77.38377021,200.0,13.419,7.227,0.064505588,,,319.7285,2.853780957,0.0565,0.000504299,,,0.0635,0.000566778,4.1795,0.037304705,29.2165,0.260775912,4798.251,42.82745307,13.3248731,909.5615,8.118416993,36.108,0.322286949,0.006,5.35538,2.0,178.5127667,32.01678146,0.640335629,36.61894668,13.5115,0.120598762,0.095,0.000847936,3039.205,27.12684466,0.0145,0.000129422,1233.2035,11.00712844,,,68.3,78.8,0.023,0.00020529,205.8,8.925638336,10.50075098,22.886,0.204272159,47.32122327,7.3675,1.8,,,73.23789335,509.0,516.0,78.78,433.7044867,100.0,229.1,0.6565,65.23095467,9.93616979,11.68961152,30.73170732,2.058,15.9,15.6
358,2020-09-28,2021-08-14,1.8,9.0,1,68,3,1,Crusoe,SFP,N200,278.78,20.32061404,268.6621107,0.963706545,75.63632247,200.0,15.444,7.0645,0.072347434,,,276.692,2.833598455,0.0575,0.000588857,,,0.0035,3.58434,3.6595,0.037476882,29.527,0.302385546,4267.4705,43.7030988,13.37748344,894.571,9.161287652,35.1395,0.359863071,0.0095,9.72894,2.08,213.0124754,36.73500393,0.764088082,38.11845433,14.258,0.146015956,0.106,0.001085544,2858.887,29.27781716,0.011,0.000112651,1317.286,13.49030537,,,65.4,75.5,0.0185,0.000189458,203.1,10.2409844,12.04821694,21.2165,0.217277845,50.39702233,7.3675,1.8,,,79.286385,512.0,514.0,78.78,504.233599,100.0,199.9,0.5521,55.64963527,10.07962964,11.85838782,39.96101365,2.031,20.6,20.4
359,2020-09-28,2021-08-14,1.8,9.0,1,69,3,1,Barrel,SFP,N200,278.78,17.59293374,230.0010267,0.825026999,76.49067481,200.0,12.832,6.4015,0.053942684,,,280.196,2.361091028,0.0465,0.000391835,0.0005,4.21328,0.002,1.68531,3.9295,0.033112204,27.6115,0.23267022,4970.0755,41.88068591,14.20982736,1083.278,9.128317201,35.131,0.296033808,,,2.0,168.5313872,30.22659214,0.604531843,36.63709453,13.2935,0.1120186,0.124,0.001044895,3128.9205,26.36606561,,,1290.904,10.87789209,,,64.6,75.3,0.019,0.000160105,166.3,8.426569358,9.913611009,22.136,0.186530539,47.89746544,7.3675,1.8,,,73.27418906,519.0,504.0,78.78,506.7089211,100.0,180.9,0.6706,61.46963955,9.166364382,10.7839581,32.06256109,1.663,16.7,16.1
360,2020-09-28,2021-08-14,1.8,9.0,1,70,3,1,Soissons,SFP,N200,278.78,17.97276969,250.3035952,0.897853487,71.80388151,200.0,12.301,8.2905,0.067469431,,,400.284,3.257575985,0.0575,0.000467944,,,0.0065,5.28981,4.0345,0.032833414,28.877,0.2350057,3932.5015,32.00333375,13.64829396,1113.3665,9.060756794,39.5065,0.321510292,,,2.23,181.4810096,29.19205778,0.650982888,32.51316411,12.9465,0.105360713,0.1695,0.001379418,2961.821,24.10377872,0.019,0.000154625,1437.2695,11.69673184,,,65.8,76.2,0.015,0.000122072,170.3,8.138161867,9.574308079,24.8865,0.202530365,45.2805105,7.3675,1.8,,,72.50435596,514.0,514.0,78.78,477.8721002,100.0,205.8,0.6998,68.82258554,9.834607823,11.57012685,34.63035019,1.703,17.8,17.8
361,2020-09-28,2021-08-14,1.8,9.0,6,1,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2020-09-28,2021-08-14,1.8,9.0,6,2,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2020-09-28,2021-08-14,1.8,9.0,6,23,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2020-09-28,2021-08-14,1.8,9.0,6,24,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2020-09-28,2021-08-14,1.8,9.0,6,25,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,2020-09-28,2021-08-14,1.8,9.0,6,26,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2020-09-28,2021-08-14,1.8,9.0,6,47,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2020-09-28,2021-08-14,1.8,9.0,6,48,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2020-09-28,2021-08-14,1.8,9.0,6,49,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2020-09-28,2021-08-14,1.8,9.0,6,50,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,2020-09-28,2021-08-14,1.8,9.0,6,71,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2020-09-28,2021-08-14,1.8,9.0,6,72,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2020-09-28,2021-08-14,1.8,9.0,5,1,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2020-09-28,2021-08-14,1.8,9.0,5,2,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2020-09-28,2021-08-14,1.8,9.0,5,23,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2020-09-28,2021-08-14,1.8,9.0,5,24,,,Discarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
